,name,zipcode,county,state
73194,Subway,91739,San Bernardino County,CA
73195,Subway,92881,Riverside County,CA
73196,Subway,92879,Riverside County,CA
73197,Subway,92881,Riverside County,CA
73198,Subway,99224,Spokane County,WA
73199,Subway,91752,Riverside County,CA
73200,Subway,92337,San Bernardino County,CA
73201,Subway,92505,Riverside County,CA
73202,Subway,91739,San Bernardino County,CA
73203,Subway,92337,San Bernardino County,CA
73204,Subway,99218,Spokane County,WA
73205,Subway,92505,Riverside County,CA
73206,Subway,92509,Riverside County,CA
73207,Subway,92672,Orange County,CA
73208,Subway,92509,Riverside County,CA
73209,Subway,99006,Spokane County,WA
73210,Subway,92336,San Bernardino County,CA
73211,Subway,92503,Riverside County,CA
73212,Subway,92509,Riverside County,CA
73213,Subway,92503,Riverside County,CA
73214,Subway,92503,Riverside County,CA
73215,Subway,92509,Riverside County,CA
73216,Subway,92883,Riverside County,CA
73217,Subway,92505,Riverside County,CA
73218,Subway,92335,San Bernardino County,CA
73219,Subway,92335,San Bernardino County,CA
73220,Subway,99205,Spokane County,WA
73221,Subway,99205,Spokane County,WA
73222,Subway,92336,San Bernardino County,CA
73223,Subway,92055,San Diego County,CA
73224,Subway,92503,Riverside County,CA
73225,Subway,92505,Riverside County,CA
73226,Subway,92337,San Bernardino County,CA
73227,Subway,92337,San Bernardino County,CA
73228,Subway,92335,San Bernardino County,CA
73229,Subway,99204,Spokane County,WA
73230,Subway,92335,San Bernardino County,CA
73231,Subway,99203,Spokane County,WA
73232,Subway,99201,Spokane County,WA
73233,Subway,92301,San Bernardino County,CA
73234,Subway,99204,Spokane County,WA
73235,Subway,92504,Riverside County,CA
73236,Subway,92504,Riverside County,CA
73237,Subway,99204,Spokane County,WA
73238,Subway,99207,Spokane County,WA
73239,Subway,99218,Spokane County,WA
73240,Subway,99218,Spokane County,WA
73241,Subway,92504,Riverside County,CA
73242,Subway,99218,Spokane County,WA
73243,Subway,99203,Spokane County,WA
73244,Subway,92392,San Bernardino County,CA
73245,Subway,92392,San Bernardino County,CA
73246,Subway,92376,San Bernardino County,CA
73247,Subway,99202,Spokane County,WA
73248,Subway,92054,San Diego County,CA
73249,Subway,92376,San Bernardino County,CA
73250,Subway,92316,San Bernardino County,CA
73251,Subway,99207,Spokane County,WA
73252,Subway,92501,Riverside County,CA
73253,Subway,92506,Riverside County,CA
73254,Subway,92344,San Bernardino County,CA
73255,Subway,92506,Riverside County,CA
73256,Subway,92054,San Diego County,CA
73257,Subway,92054,San Diego County,CA
73258,Subway,92501,Riverside County,CA
73259,Subway,92501,Riverside County,CA
73260,Subway,92377,San Bernardino County,CA
73261,Subway,92316,San Bernardino County,CA
73262,Subway,92055,San Diego County,CA
73263,Subway,99203,Spokane County,WA
73264,Subway,99223,Spokane County,WA
73265,Subway,92376,San Bernardino County,CA
73266,Subway,99207,Spokane County,WA
73267,Subway,99111,Whitman County,WA
73268,Subway,92407,San Bernardino County,CA
73269,Subway,99202,Spokane County,WA
73270,Subway,92054,San Diego County,CA
73271,Subway,92316,San Bernardino County,CA
73272,Subway,99005,Spokane County,WA
73273,Subway,92392,San Bernardino County,CA
73274,Subway,92345,San Bernardino County,CA
73275,Subway,92507,Riverside County,CA
73276,Subway,92532,Riverside County,CA
73277,Subway,92507,Riverside County,CA
73278,Subway,92508,Riverside County,CA
73279,Subway,92507,Riverside County,CA
73280,Subway,92405,San Bernardino County,CA
73281,Subway,99212,Spokane County,WA
73282,Subway,92054,San Diego County,CA
73283,Subway,92395,San Bernardino County,CA
73284,Subway,92405,San Bernardino County,CA
73285,Subway,92058,San Diego County,CA
73286,Subway,92507,Riverside County,CA
73287,Subway,92395,San Bernardino County,CA
73288,Subway,99212,Spokane County,WA
73289,Subway,92508,Riverside County,CA
73290,Subway,92056,San Diego County,CA
73291,Subway,92056,San Diego County,CA
73292,Subway,92345,San Bernardino County,CA
73293,Subway,92411,San Bernardino County,CA
73294,Subway,92313,San Bernardino County,CA
73295,Subway,92508,Riverside County,CA
73296,Subway,92008,San Diego County,CA
73297,Subway,92401,San Bernardino County,CA
73298,Subway,92313,San Bernardino County,CA
73299,Subway,92011,San Diego County,CA
73300,Subway,92058,San Diego County,CA
73301,Subway,92401,San Bernardino County,CA
73302,Subway,92313,San Bernardino County,CA
73303,Subway,92057,San Diego County,CA
73304,Subway,92395,San Bernardino County,CA
73305,Subway,92507,Riverside County,CA
73306,Subway,92532,Riverside County,CA
73307,Subway,92056,San Diego County,CA
73308,Subway,92405,San Bernardino County,CA
73309,Subway,92401,San Bernardino County,CA
73310,Subway,92345,San Bernardino County,CA
73311,Subway,92401,San Bernardino County,CA
73312,Subway,92401,San Bernardino County,CA
73313,Subway,92007,San Diego County,CA
73314,Subway,92057,San Diego County,CA
73315,Subway,92324,San Bernardino County,CA
73316,Subway,92395,San Bernardino County,CA
73317,Subway,92007,San Diego County,CA
73318,Subway,92057,San Diego County,CA
73319,Subway,92056,San Diego County,CA
73320,Subway,92405,San Bernardino County,CA
73321,Subway,92007,San Diego County,CA
73322,Subway,92007,San Diego County,CA
73323,Subway,92056,San Diego County,CA
73324,Subway,99212,Spokane County,WA
73325,Subway,99217,Spokane County,WA
73326,Subway,92553,Riverside County,CA
73327,Subway,92405,San Bernardino County,CA
73328,Subway,92401,San Bernardino County,CA
73329,Subway,92109,San Diego County,CA
73330,Subway,92553,Riverside County,CA
73331,Subway,92075,San Diego County,CA
73332,Subway,92024,San Diego County,CA
73333,Subway,92553,Riverside County,CA
73334,Subway,92024,San Diego County,CA
73335,Subway,92587,Riverside County,CA
73336,Subway,92557,Riverside County,CA
73337,Subway,92024,San Diego County,CA
73338,Subway,92408,San Bernardino County,CA
73339,Subway,92395,San Bernardino County,CA
73340,Subway,92109,San Diego County,CA
73341,Subway,92122,San Diego County,CA
73342,Subway,92028,San Diego County,CA
73343,Subway,92083,San Diego County,CA
73344,Subway,92405,San Bernardino County,CA
73345,Subway,92109,San Diego County,CA
73346,Subway,92107,San Diego County,CA
73347,Subway,92081,San Diego County,CA
73348,Subway,92553,Riverside County,CA
73349,Subway,92107,San Diego County,CA
73350,Subway,92106,San Diego County,CA
73351,Subway,92083,San Diego County,CA
73352,Subway,92083,San Diego County,CA
73353,Subway,92354,San Bernardino County,CA
73354,Subway,92081,San Diego County,CA
73355,Subway,92595,Riverside County,CA
73356,Subway,92395,San Bernardino County,CA
73357,Subway,99216,Spokane County,WA
73358,Subway,92106,San Diego County,CA
73359,Subway,92122,San Diego County,CA
73360,Subway,92595,Riverside County,CA
73361,Subway,99216,Spokane County,WA
73362,Subway,92109,San Diego County,CA
73363,Subway,92405,San Bernardino County,CA
73364,Subway,92130,San Diego County,CA
73365,Subway,92084,San Diego County,CA
73366,Subway,92106,San Diego County,CA
73367,Subway,92083,San Diego County,CA
73368,Subway,92571,Riverside County,CA
73369,Subway,92553,Riverside County,CA
73370,Subway,92553,Riverside County,CA
73371,Subway,92571,Riverside County,CA
73372,Subway,92003,San Diego County,CA
73373,Subway,99037,Spokane County,WA
73374,Subway,92354,San Bernardino County,CA
73375,Subway,92346,San Bernardino County,CA
73376,Subway,92081,San Diego County,CA
73377,Subway,92106,San Diego County,CA
73378,Subway,92121,San Diego County,CA
73379,Subway,92009,San Diego County,CA
73380,Subway,92122,San Diego County,CA
73381,Subway,92081,San Diego County,CA
73382,Subway,92110,San Diego County,CA
73383,Subway,92595,Riverside County,CA
73384,Subway,92374,San Bernardino County,CA
73385,Subway,92122,San Diego County,CA
73386,Subway,92551,Riverside County,CA
73387,Subway,92374,San Bernardino County,CA
73388,Subway,92078,San Diego County,CA
73389,Subway,92110,San Diego County,CA
73390,Subway,92122,San Diego County,CA
73391,Subway,92571,Riverside County,CA
73392,Subway,92117,San Diego County,CA
73393,Subway,92121,San Diego County,CA
73394,Subway,92110,San Diego County,CA
73395,Subway,92101,San Diego County,CA
73396,Subway,92374,San Bernardino County,CA
73397,Subway,92346,San Bernardino County,CA
73398,Subway,92110,San Diego County,CA
73399,Subway,99216,Spokane County,WA
73400,Subway,92346,San Bernardino County,CA
73401,Subway,99216,Spokane County,WA
73402,Subway,92037,San Diego County,CA
73403,Subway,92374,San Bernardino County,CA
73404,Subway,92395,San Bernardino County,CA
73405,Subway,92078,San Diego County,CA
73406,Subway,92585,Riverside County,CA
73407,Subway,92586,Riverside County,CA
73408,Subway,92404,San Bernardino County,CA
73409,Subway,92553,Riverside County,CA
73410,Subway,92101,San Diego County,CA
73411,Subway,92101,San Diego County,CA
73412,Subway,92078,San Diego County,CA
73413,Subway,92563,Riverside County,CA
73414,Subway,92117,San Diego County,CA
73415,Subway,92374,San Bernardino County,CA
73416,Subway,99163,Whitman County,WA
73417,Subway,92078,San Diego County,CA
73418,Subway,92118,San Diego County,CA
73419,Subway,99163,Whitman County,WA
73420,Subway,92563,Riverside County,CA
73421,Subway,92584,Riverside County,CA
73422,Subway,92551,Riverside County,CA
73423,Subway,92126,San Diego County,CA
73424,Subway,92346,San Bernardino County,CA
73425,Subway,99163,Whitman County,WA
73426,Subway,92101,San Diego County,CA
73427,Subway,92122,San Diego County,CA
73428,Subway,92584,Riverside County,CA
73429,Subway,92584,Riverside County,CA
73430,Subway,92101,San Diego County,CA
73431,Subway,92591,Riverside County,CA
73432,Subway,92078,San Diego County,CA
73433,Subway,92078,San Diego County,CA
73434,Subway,92111,San Diego County,CA
73435,Subway,92103,San Diego County,CA
73436,Subway,92101,San Diego County,CA
73437,Subway,92101,San Diego County,CA
73438,Subway,92118,San Diego County,CA
73439,Subway,92101,San Diego County,CA
73440,Subway,92123,San Diego County,CA
73441,Subway,92563,Riverside County,CA
73442,Subway,92111,San Diego County,CA
73443,Subway,92374,San Bernardino County,CA
73444,Subway,92108,San Diego County,CA
73445,Subway,92101,San Diego County,CA
73446,Subway,92111,San Diego County,CA
73447,Subway,99016,Spokane County,WA
73448,Subway,92103,San Diego County,CA
73449,Subway,92129,San Diego County,CA
73450,Subway,92591,Riverside County,CA
73451,Subway,92111,San Diego County,CA
73452,Subway,92591,Riverside County,CA
73453,Subway,92104,San Diego County,CA
73454,Subway,92116,San Diego County,CA
73455,Subway,92126,San Diego County,CA
73456,Subway,92108,San Diego County,CA
73457,Subway,92374,San Bernardino County,CA
73458,Subway,92591,Riverside County,CA
73459,Subway,92111,San Diego County,CA
73460,Subway,92123,San Diego County,CA
73461,Subway,92563,Riverside County,CA
73462,Subway,92113,San Diego County,CA
73463,Subway,91932,San Diego County,CA
73464,Subway,92116,San Diego County,CA
73465,Subway,92113,San Diego County,CA
73466,Subway,92116,San Diego County,CA
73467,Subway,92126,San Diego County,CA
73468,Subway,92111,San Diego County,CA
73469,Subway,92129,San Diego County,CA
73470,Subway,92563,Riverside County,CA
73471,Subway,92113,San Diego County,CA
73472,Subway,92126,San Diego County,CA
73473,Subway,92104,San Diego County,CA
73474,Subway,92078,San Diego County,CA
73475,Subway,92373,San Bernardino County,CA
73476,Subway,92113,San Diego County,CA
73477,Subway,92116,San Diego County,CA
73478,Subway,92126,San Diego County,CA
73479,Subway,92591,Riverside County,CA
73480,Subway,92127,San Diego County,CA
73481,Subway,91932,San Diego County,CA
73482,Subway,92129,San Diego County,CA
73483,Subway,92026,San Diego County,CA
73484,Subway,92105,San Diego County,CA
73485,Subway,99019,Spokane County,WA
73486,Subway,92124,San Diego County,CA
73487,Subway,92591,Riverside County,CA
73488,Subway,92591,Riverside County,CA
73489,Subway,92129,San Diego County,CA
73490,Subway,92105,San Diego County,CA
73491,Subway,91932,San Diego County,CA
73492,Subway,92025,San Diego County,CA
73493,Subway,92113,San Diego County,CA
73494,Subway,92120,San Diego County,CA
73495,Subway,91950,San Diego County,CA
73496,Subway,91950,San Diego County,CA
73497,Subway,92025,San Diego County,CA
73498,Subway,91910,San Diego County,CA
73499,Subway,92311,San Bernardino County,CA
73500,Subway,91910,San Diego County,CA
73501,Subway,92059,San Diego County,CA
73502,Subway,92114,San Diego County,CA
73503,Subway,92105,San Diego County,CA
73504,Subway,92311,San Bernardino County,CA
73505,Subway,92311,San Bernardino County,CA
73506,Subway,91911,San Diego County,CA
73507,Subway,92128,San Diego County,CA
73508,Subway,91950,San Diego County,CA
73509,Subway,91950,San Diego County,CA
73510,Subway,92025,San Diego County,CA
73511,Subway,92115,San Diego County,CA
73512,Subway,92128,San Diego County,CA
73513,Subway,92115,San Diego County,CA
73514,Subway,92025,San Diego County,CA
73515,Subway,92373,San Bernardino County,CA
73516,Subway,92025,San Diego County,CA
73517,Subway,91950,San Diego County,CA
73518,Subway,92115,San Diego County,CA
73519,Subway,91911,San Diego County,CA
73520,Subway,92025,San Diego County,CA
73521,Subway,83822,Bonner County,ID
73522,Subway,92128,San Diego County,CA
73523,Subway,91911,San Diego County,CA
73524,Subway,91910,San Diego County,CA
73525,Subway,92320,Riverside County,CA
73526,Subway,91945,San Diego County,CA
73527,Subway,92128,San Diego County,CA
73528,Subway,91911,San Diego County,CA
73529,Subway,92173,San Diego County,CA
73530,Subway,99179,Whitman County,WA
73531,Subway,91910,San Diego County,CA
73532,Subway,91945,San Diego County,CA
73533,Subway,91942,San Diego County,CA
73534,Subway,92139,San Diego County,CA
73535,Subway,99179,Whitman County,WA
73536,Subway,92025,San Diego County,CA
73537,Subway,92173,San Diego County,CA
73538,Subway,91910,San Diego County,CA
73539,Subway,92173,San Diego County,CA
73540,Subway,91911,San Diego County,CA
73541,Subway,92115,San Diego County,CA
73542,Subway,92064,San Diego County,CA
73543,Subway,91945,San Diego County,CA
73544,Subway,92139,San Diego County,CA
73545,Subway,92173,San Diego County,CA
73546,Subway,91911,San Diego County,CA
73547,Subway,99027,Spokane County,WA
73548,Subway,92131,San Diego County,CA
73549,Subway,92119,San Diego County,CA
73550,Subway,91942,San Diego County,CA
73551,Subway,91911,San Diego County,CA
73552,Subway,92064,San Diego County,CA
73553,Subway,91942,San Diego County,CA
73554,Subway,91942,San Diego County,CA
73555,Subway,92311,San Bernardino County,CA
73556,Subway,91977,San Diego County,CA
73557,Subway,92543,Riverside County,CA
73558,Subway,92545,Riverside County,CA
73559,Subway,92119,San Diego County,CA
73560,Subway,92154,San Diego County,CA
73561,Subway,83843,Latah County,ID
73562,Subway,91942,San Diego County,CA
73563,Subway,91913,San Diego County,CA
73564,Subway,83854,Kootenai County,ID
73565,Subway,99179,Whitman County,WA
73566,Subway,92582,Riverside County,CA
73567,Subway,92543,Riverside County,CA
73568,Subway,83843,Latah County,ID
73569,Subway,92071,San Diego County,CA
73570,Subway,92154,San Diego County,CA
73571,Subway,83619,Payette County,ID
73572,Subway,91941,San Diego County,CA
73573,Subway,99179,Whitman County,WA
73574,Subway,97914,Malheur County,OR
73575,Subway,92223,Riverside County,CA
73576,Subway,92543,Riverside County,CA
73577,Subway,92583,Riverside County,CA
73578,Subway,92071,San Diego County,CA
73579,Subway,92020,San Diego County,CA
73580,Subway,91977,San Diego County,CA
73581,Subway,92071,San Diego County,CA
73582,Subway,92020,San Diego County,CA
73583,Subway,91915,San Diego County,CA
73584,Subway,91914,San Diego County,CA
73585,Subway,92020,San Diego County,CA
73586,Subway,92020,San Diego County,CA
73587,Subway,92154,San Diego County,CA
73588,Subway,91941,San Diego County,CA
73589,Subway,92583,Riverside County,CA
73590,Subway,97914,Malheur County,OR
73591,Subway,92020,San Diego County,CA
73592,Subway,92543,Riverside County,CA
73593,Subway,92223,Riverside County,CA
73594,Subway,92020,San Diego County,CA
73595,Subway,83854,Kootenai County,ID
73596,Subway,92223,Riverside County,CA
73597,Subway,83619,Payette County,ID
73598,Subway,91915,San Diego County,CA
73599,Subway,92020,San Diego County,CA
73600,Subway,91978,San Diego County,CA
73601,Subway,92021,San Diego County,CA
73602,Subway,83660,Canyon County,ID
73603,Subway,92583,Riverside County,CA
73604,Subway,83628,Owyhee County,ID
73605,Subway,92020,San Diego County,CA
73606,Subway,83619,Payette County,ID
73607,Subway,97914,Malheur County,OR
73608,Subway,92021,San Diego County,CA
73609,Subway,83854,Kootenai County,ID
73610,Subway,92223,Riverside County,CA
73611,Subway,92021,San Diego County,CA
73612,Subway,83854,Kootenai County,ID
73613,Subway,92315,San Bernardino County,CA
73614,Subway,92065,San Diego County,CA
73615,Subway,83858,Kootenai County,ID
73616,Subway,91978,San Diego County,CA
73617,Subway,83815,Kootenai County,ID
73618,Subway,83815,Kootenai County,ID
73619,Subway,83815,Kootenai County,ID
73620,Subway,83815,Kootenai County,ID
73621,Subway,91901,San Diego County,CA
73622,Subway,83815,Kootenai County,ID
73623,Subway,91901,San Diego County,CA
73624,Subway,91901,San Diego County,CA
73625,Subway,92327,San Bernardino County,CA
73626,Subway,92310,San Bernardino County,CA
73627,Subway,83605,Canyon County,ID
73628,Subway,83605,Canyon County,ID
73629,Subway,83605,Canyon County,ID
73630,Subway,83644,Canyon County,ID
73631,Subway,83651,Canyon County,ID
73632,Subway,83651,Canyon County,ID
73633,Subway,83651,Canyon County,ID
